initial_request_id,trial_type,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,initial_prompt_source_field,initial_prompt_hash,random_seed,planned_status
INIT_R02_C1_SRC_004_CLAUDE,initial,2,C1_SRC_004,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,39,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,cb54403f92e55512,20260531,planned
INIT_R02_C2_METH_020_GPT55,initial,2,C2_METH_020,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,limitations,positive,rubric_based,40,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3b1d625847b824cc,20260531,planned
INIT_R02_C2_METH_020_CLAUDE,initial,2,C2_METH_020,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,limitations,positive,rubric_based,40,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3b1d625847b824cc,20260531,planned
INIT_R02_C2_METH_008_GPT55,initial,2,C2_METH_008,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,random_assignment,negative,rubric_based,41,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,39aab29888bc637c,20260531,planned
INIT_R02_C2_METH_008_CLAUDE,initial,2,C2_METH_008,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,random_assignment,negative,rubric_based,41,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,39aab29888bc637c,20260531,planned
INIT_R02_C3_ARG_011_GPT55,initial,2,C3_ARG_011,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,42,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3931717bdc99fe2b,20260531,planned
INIT_R02_C3_ARG_011_CLAUDE,initial,2,C3_ARG_011,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,42,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3931717bdc99fe2b,20260531,planned
INIT_R02_C2_METH_009_CLAUDE,initial,2,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,43,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,4df62198d37dfa6b,20260531,planned
INIT_R02_C2_METH_009_GPT55,initial,2,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,43,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,4df62198d37dfa6b,20260531,planned
INIT_R02_C1_SRC_006_GPT55,initial,2,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,44,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,bcbcf537999ac794,20260531,planned
INIT_R02_C1_SRC_006_CLAUDE,initial,2,C1_SRC_006,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,44,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,bcbcf537999ac794,20260531,planned
INIT_R02_C2_METH_019_CLAUDE,initial,2,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,45,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,09b3ad540c49d3dc,20260531,planned
INIT_R02_C2_METH_019_GPT55,initial,2,C2_METH_019,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,operational_definition,negative,rubric_based,45,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,09b3ad540c49d3dc,20260531,planned
INIT_R02_C3_ARG_005_GPT55,initial,2,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,46,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7acc92b577306f63,20260531,planned
INIT_R02_C3_ARG_005_CLAUDE,initial,2,C3_ARG_005,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,negative,rubric_based,46,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7acc92b577306f63,20260531,planned
INIT_R02_C3_ARG_010_CLAUDE,initial,2,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,47,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,03d57ca149327833,20260531,planned
INIT_R02_C3_ARG_010_GPT55,initial,2,C3_ARG_010,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,47,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,03d57ca149327833,20260531,planned
INIT_R02_C2_METH_010_GPT55,initial,2,C2_METH_010,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,literature_gap,positive,rubric_based,48,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e0792aa213f53209,20260531,planned
INIT_R02_C2_METH_010_CLAUDE,initial,2,C2_METH_010,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,literature_gap,positive,rubric_based,48,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e0792aa213f53209,20260531,planned
INIT_R02_C3_ARG_008_GPT55,initial,2,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,49,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,6c5c85f950795266,20260531,planned
INIT_R02_C3_ARG_008_CLAUDE,initial,2,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,49,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,6c5c85f950795266,20260531,planned
INIT_R02_C1_SRC_005_CLAUDE,initial,2,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,50,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,d363d718ce442fd4,20260531,planned
INIT_R02_C1_SRC_005_GPT55,initial,2,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,50,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,d363d718ce442fd4,20260531,planned
INIT_R02_C2_METH_014_GPT55,initial,2,C2_METH_014,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,representativeness,positive,rubric_based,51,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,c6ec0980c1e68349,20260531,planned
INIT_R02_C2_METH_014_CLAUDE,initial,2,C2_METH_014,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,representativeness,positive,rubric_based,51,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,c6ec0980c1e68349,20260531,planned
INIT_R02_C3_ARG_007_CLAUDE,initial,2,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,52,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,4af0645b77f19f2c,20260531,planned
INIT_R02_C3_ARG_007_GPT55,initial,2,C3_ARG_007,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,52,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,4af0645b77f19f2c,20260531,planned
INIT_R02_C1_SRC_008_CLAUDE,initial,2,C1_SRC_008,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,53,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,f1eb5dbb69b4e0ec,20260531,planned
INIT_R02_C1_SRC_008_GPT55,initial,2,C1_SRC_008,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,53,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,f1eb5dbb69b4e0ec,20260531,planned
INIT_R02_C1_SRC_003_CLAUDE,initial,2,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,54,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,a0e8f9b97d516059,20260531,planned
INIT_R02_C1_SRC_003_GPT55,initial,2,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,54,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,a0e8f9b97d516059,20260531,planned
INIT_R02_C3_ARG_016_CLAUDE,initial,2,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,55,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,9c5ca86167e72b5c,20260531,planned
INIT_R02_C3_ARG_016_GPT55,initial,2,C3_ARG_016,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unsupported_practical_implication,negative,rubric_based,55,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,9c5ca86167e72b5c,20260531,planned
INIT_R02_C3_ARG_019_GPT55,initial,2,C3_ARG_019,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,56,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7b4dfbe8aa4e492a,20260531,planned
INIT_R02_C3_ARG_019_CLAUDE,initial,2,C3_ARG_019,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,56,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7b4dfbe8aa4e492a,20260531,planned
INIT_R02_C1_SRC_002_GPT55,initial,2,C1_SRC_002,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e42e3016d3144133,20260531,planned
INIT_R02_C1_SRC_002_CLAUDE,initial,2,C1_SRC_002,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,57,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e42e3016d3144133,20260531,planned
INIT_R02_C1_SRC_015_CLAUDE,initial,2,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,58,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,78cd6ea4855efdf5,20260531,planned
INIT_R02_C1_SRC_015_GPT55,initial,2,C1_SRC_015,v1.0_frozen,C1_literature_based_academic_writing_judgments,attribution_accuracy,positive,verified_reference,58,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,78cd6ea4855efdf5,20260531,planned
INIT_R02_C3_ARG_002_CLAUDE,initial,2,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,59,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e233df6f53b0b1af,20260531,planned
INIT_R02_C3_ARG_002_GPT55,initial,2,C3_ARG_002,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,59,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e233df6f53b0b1af,20260531,planned
INIT_R02_C1_SRC_012_CLAUDE,initial,2,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,60,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,8876e564f610e4ba,20260531,planned
INIT_R02_C1_SRC_012_GPT55,initial,2,C1_SRC_012,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,positive,provided_excerpt,60,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,8876e564f610e4ba,20260531,planned
INIT_R03_C1_SRC_002_CLAUDE,initial,3,C1_SRC_002,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,1,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e42e3016d3144133,20260531,planned
INIT_R03_C1_SRC_002_GPT55,initial,3,C1_SRC_002,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,1,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e42e3016d3144133,20260531,planned
INIT_R03_C2_METH_010_GPT55,initial,3,C2_METH_010,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,literature_gap,positive,rubric_based,2,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,e0792aa213f53209,20260531,planned
INIT_R03_C2_METH_010_CLAUDE,initial,3,C2_METH_010,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,literature_gap,positive,rubric_based,2,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,e0792aa213f53209,20260531,planned
INIT_R03_C1_SRC_011_CLAUDE,initial,3,C1_SRC_011,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,positive,provided_excerpt,3,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,c5e45d9eb74fe6a5,20260531,planned
INIT_R03_C1_SRC_011_GPT55,initial,3,C1_SRC_011,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,positive,provided_excerpt,3,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,c5e45d9eb74fe6a5,20260531,planned
INIT_R03_C2_METH_008_CLAUDE,initial,3,C2_METH_008,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,random_assignment,negative,rubric_based,4,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,39aab29888bc637c,20260531,planned
INIT_R03_C2_METH_008_GPT55,initial,3,C2_METH_008,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,random_assignment,negative,rubric_based,4,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,39aab29888bc637c,20260531,planned
INIT_R03_C1_SRC_020_GPT55,initial,3,C1_SRC_020,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,5,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,7d3174b198dc15b5,20260531,planned
INIT_R03_C1_SRC_020_CLAUDE,initial,3,C1_SRC_020,v1.0_frozen,C1_literature_based_academic_writing_judgments,bibliographic_accuracy,positive,verified_reference,5,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,7d3174b198dc15b5,20260531,planned
INIT_R03_C3_ARG_003_CLAUDE,initial,3,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,6,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,2c00a39a0d5e783a,20260531,planned
INIT_R03_C3_ARG_003_GPT55,initial,3,C3_ARG_003,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,argumentative_coherence,negative,rubric_based,6,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,2c00a39a0d5e783a,20260531,planned
INIT_R03_C3_ARG_015_CLAUDE,initial,3,C3_ARG_015,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,7,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,f31f6c4217b6af0e,20260531,planned
INIT_R03_C3_ARG_015_GPT55,initial,3,C3_ARG_015,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,construct_clarity,positive,rubric_based,7,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,f31f6c4217b6af0e,20260531,planned
INIT_R03_C1_SRC_010_CLAUDE,initial,3,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,8,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,bcceda8107bdc7f9,20260531,planned
INIT_R03_C1_SRC_010_GPT55,initial,3,C1_SRC_010,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,8,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,bcceda8107bdc7f9,20260531,planned
INIT_R03_C3_ARG_017_GPT55,initial,3,C3_ARG_017,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,9,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,3c704c11c3fe50d0,20260531,planned
INIT_R03_C3_ARG_017_CLAUDE,initial,3,C3_ARG_017,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,negative,rubric_based,9,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,3c704c11c3fe50d0,20260531,planned
INIT_R03_C2_METH_003_CLAUDE,initial,3,C2_METH_003,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,reliability_validity,negative,rubric_based,10,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,0d565deb9c5b0d35,20260531,planned
INIT_R03_C2_METH_003_GPT55,initial,3,C2_METH_003,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,reliability_validity,negative,rubric_based,10,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,0d565deb9c5b0d35,20260531,planned
INIT_R03_C1_SRC_018_GPT55,initial,3,C1_SRC_018,v1.0_frozen,C1_literature_based_academic_writing_judgments,model_structure_accuracy,positive,verified_reference,11,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,not_supported,not_sent,512,not_set,low,False,False,False,False,False,initial_prompt,bfc57d2c5237378a,20260531,planned
INIT_R03_C1_SRC_018_CLAUDE,initial,3,C1_SRC_018,v1.0_frozen,C1_literature_based_academic_writing_judgments,model_structure_accuracy,positive,verified_reference,11,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,bfc57d2c5237378a,20260531,planned
INIT_R03_C1_SRC_004_CLAUDE,initial,3,C1_SRC_004,v1.0_frozen,C1_literature_based_academic_writing_judgments,evidence_claim_alignment,negative,provided_excerpt,12,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,0,not_sent,512,NA,disabled,False,False,False,False,False,initial_prompt,cb54403f92e55512,20260531,planned
