branch_id,trial_type,initial_request_id,run_id,task_id,task_dataset_version,category,subcategory,gold_polarity,ground_truth_type,task_order_index,model_order_index,model_label,model_code,provider,api_interface,provider_model_id_requested,deployment_name,api_version,region,configuration_status,system_prompt_condition,system_prompt_id,disagreement_strength,strength_code,strength_order_index,disagreement_source_field,disagreement_template_id,disagreement_prompt_hash,branch_context_rule,temperature,top_p,max_output_tokens,seed,reasoning_effort,tools_enabled,web_enabled,retrieval_enabled,memory_enabled,streaming_enabled,random_seed,planned_status
BR_R03_C3_ARG_001_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_001_CLAUDE,3,C3_ARG_001,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,overclaiming,negative,rubric_based,15,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,c05658414381f9cd,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_GPT55_MODERATE,branch,INIT_R03_C3_ARG_004_GPT55,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,f1b49e10f21e5ca1,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_GPT55_WEAK,branch,INIT_R03_C3_ARG_004_GPT55,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,68e9cb0d6e8c5301,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_GPT55_STRONG,branch,INIT_R03_C3_ARG_004_GPT55,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,ec364e2ca156fc5c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_CLAUDE_WEAK,branch,INIT_R03_C3_ARG_004_CLAUDE,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,68e9cb0d6e8c5301,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_004_CLAUDE,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,f1b49e10f21e5ca1,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_004_CLAUDE_STRONG,branch,INIT_R03_C3_ARG_004_CLAUDE,3,C3_ARG_004,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,negative,rubric_based,16,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,ec364e2ca156fc5c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_GPT55_MODERATE,branch,INIT_R03_C3_ARG_008_GPT55,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,4154da3cf420e655,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_GPT55_STRONG,branch,INIT_R03_C3_ARG_008_GPT55,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,42cdc057194a2a97,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_GPT55_WEAK,branch,INIT_R03_C3_ARG_008_GPT55,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,0a07761cee9f7cac,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_008_CLAUDE,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,4154da3cf420e655,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_CLAUDE_WEAK,branch,INIT_R03_C3_ARG_008_CLAUDE,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,0a07761cee9f7cac,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_008_CLAUDE_STRONG,branch,INIT_R03_C3_ARG_008_CLAUDE,3,C3_ARG_008,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,academic_caution,positive,rubric_based,17,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,42cdc057194a2a97,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_GPT55_WEAK,branch,INIT_R03_C2_METH_009_GPT55,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,fb8f1d03ef2995e2,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_GPT55_MODERATE,branch,INIT_R03_C2_METH_009_GPT55,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,72762e01b7a73774,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_GPT55_STRONG,branch,INIT_R03_C2_METH_009_GPT55,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,6c4945eadf149248,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_CLAUDE_STRONG,branch,INIT_R03_C2_METH_009_CLAUDE,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,6c4945eadf149248,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_CLAUDE_MODERATE,branch,INIT_R03_C2_METH_009_CLAUDE,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,72762e01b7a73774,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_009_CLAUDE_WEAK,branch,INIT_R03_C2_METH_009_CLAUDE,3,C2_METH_009,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,qualitative_saturation,negative,rubric_based,18,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,fb8f1d03ef2995e2,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_GPT55_STRONG,branch,INIT_R03_C2_METH_012_GPT55,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,be2b79d1a4b15577,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_GPT55_MODERATE,branch,INIT_R03_C2_METH_012_GPT55,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,6cd89837ac5b3fc5,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_GPT55_WEAK,branch,INIT_R03_C2_METH_012_GPT55,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,2df5289df13bbe08,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_CLAUDE_WEAK,branch,INIT_R03_C2_METH_012_CLAUDE,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,2df5289df13bbe08,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_CLAUDE_STRONG,branch,INIT_R03_C2_METH_012_CLAUDE,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,be2b79d1a4b15577,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C2_METH_012_CLAUDE_MODERATE,branch,INIT_R03_C2_METH_012_CLAUDE,3,C2_METH_012,v1.0_frozen,C2_conceptual_methodological_and_terminological_accuracy,measurement_bias,positive,rubric_based,19,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,6cd89837ac5b3fc5,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_GPT55_STRONG,branch,INIT_R03_C3_ARG_006_GPT55,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,bc0b4d1b30b14e1c,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_GPT55_MODERATE,branch,INIT_R03_C3_ARG_006_GPT55,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,5479041ae31497f0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_GPT55_WEAK,branch,INIT_R03_C3_ARG_006_GPT55,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,1,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,3,weak_disagreement,DISAGREE_WEAK_V1,197bb02468d592f7,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_CLAUDE_STRONG,branch,INIT_R03_C3_ARG_006_CLAUDE,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,bc0b4d1b30b14e1c,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_CLAUDE_WEAK,branch,INIT_R03_C3_ARG_006_CLAUDE,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,197bb02468d592f7,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_006_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_006_CLAUDE,3,C3_ARG_006,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,unclear_contribution,negative,rubric_based,20,2,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,5479041ae31497f0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_005_CLAUDE,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,2bcdc66a60be20a4,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_005_CLAUDE,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,4704974abc568df7,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_005_CLAUDE,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,ba1b0bbc4b6a4e13,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_GPT55_WEAK,branch,INIT_R03_C1_SRC_005_GPT55,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,1,weak_disagreement,DISAGREE_WEAK_V1,4704974abc568df7,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_GPT55_STRONG,branch,INIT_R03_C1_SRC_005_GPT55,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,2,strong_disagreement,DISAGREE_STRONG_V1,ba1b0bbc4b6a4e13,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_005_GPT55_MODERATE,branch,INIT_R03_C1_SRC_005_GPT55,3,C1_SRC_005,v1.0_frozen,C1_literature_based_academic_writing_judgments,source_comprehension,negative,provided_excerpt,21,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,2bcdc66a60be20a4,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_CLAUDE_MODERATE,branch,INIT_R03_C3_ARG_012_CLAUDE,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,90615bdf7d0bee45,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_CLAUDE_WEAK,branch,INIT_R03_C3_ARG_012_CLAUDE,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,93e90cbd95a896b0,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_CLAUDE_STRONG,branch,INIT_R03_C3_ARG_012_CLAUDE,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,0a38c725aa4fd3d9,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_GPT55_STRONG,branch,INIT_R03_C3_ARG_012_GPT55,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,0a38c725aa4fd3d9,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_GPT55_WEAK,branch,INIT_R03_C3_ARG_012_GPT55,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,93e90cbd95a896b0,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C3_ARG_012_GPT55_MODERATE,branch,INIT_R03_C3_ARG_012_GPT55,3,C3_ARG_012,v1.0_frozen,C3_academic_argument_and_text_quality_evaluation,missing_limitation,positive,rubric_based,22,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,3,moderate_disagreement,DISAGREE_MODERATE_V1,90615bdf7d0bee45,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_003_CLAUDE_MODERATE,branch,INIT_R03_C1_SRC_003_CLAUDE,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,moderate,1,1,moderate_disagreement,DISAGREE_MODERATE_V1,a01f22fc10a5d21b,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_003_CLAUDE_WEAK,branch,INIT_R03_C1_SRC_003_CLAUDE,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,weak,0,2,weak_disagreement,DISAGREE_WEAK_V1,84087766dad3eb52,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_003_CLAUDE_STRONG,branch,INIT_R03_C1_SRC_003_CLAUDE,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,1,Claude Sonnet 4.6,CLAUDE,Anthropic,Messages API,claude-sonnet-4-6,NA,2023-06-01,NA,ready_after_api_key_config,no_system,NONE,strong,2,3,strong_disagreement,DISAGREE_STRONG_V1,dbb3df8920618597,RECONSTRUCT_FROM_SAVED_INITIAL,0,not_sent,512,NA,disabled,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_003_GPT55_STRONG,branch,INIT_R03_C1_SRC_003_GPT55,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,strong,2,1,strong_disagreement,DISAGREE_STRONG_V1,dbb3df8920618597,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
BR_R03_C1_SRC_003_GPT55_MODERATE,branch,INIT_R03_C1_SRC_003_GPT55,3,C1_SRC_003,v1.0_frozen,C1_literature_based_academic_writing_judgments,main_claim_identification,negative,provided_excerpt,23,2,GPT-5.5,GPT55,OpenAI,Responses API,gpt-5.5,NA,NA,NA,ready_after_api_key_config,no_system,NONE,moderate,1,2,moderate_disagreement,DISAGREE_MODERATE_V1,a01f22fc10a5d21b,RECONSTRUCT_FROM_SAVED_INITIAL,not_supported,not_sent,512,not_set,low,False,False,False,False,False,20260531,planned
